,Aikavyöhyke,Date,Ilman lämpötila (degC),Lumensyvyys (cm),Puuskanopeus (m/s),Sateen intensiteetti (mm/h),Tuulen nopeus (m/s)
381,UTC,2017-01-16 21:00:00,-5.0,16.0,,0.0,1.1
382,UTC,2017-01-16 22:00:00,-5.6,17.0,,0.0,1.1
383,UTC,2017-01-16 23:00:00,-5.7,16.0,,0.0,1.5
384,UTC,2017-01-17 00:00:00,-5.8,16.0,,0.0,1.2
385,UTC,2017-01-17 01:00:00,-6.2,16.0,,0.0,1.7
386,UTC,2017-01-17 02:00:00,-6.5,16.0,,0.0,0.9
387,UTC,2017-01-17 03:00:00,-6.7,17.0,,0.0,0.6
388,UTC,2017-01-17 04:00:00,-6.9,16.0,,0.0,1.1
389,UTC,2017-01-17 05:00:00,-7.0,16.0,,0.0,1.3
390,UTC,2017-01-17 06:00:00,-7.1,16.0,,0.0,1.5
391,UTC,2017-01-17 07:00:00,-6.8,16.0,,0.0,1.1
392,UTC,2017-01-17 08:00:00,-6.5,16.0,,0.0,0.9
393,UTC,2017-01-17 09:00:00,-6.2,16.0,,0.0,1.4
394,UTC,2017-01-17 10:00:00,-5.9,16.0,,0.0,1.0
395,UTC,2017-01-17 11:00:00,-5.5,16.0,,0.0,1.5
396,UTC,2017-01-17 12:00:00,-5.0,16.0,,0.0,1.7
397,UTC,2017-01-17 13:00:00,-4.5,16.0,,0.0,1.2
398,UTC,2017-01-17 14:00:00,-4.6,16.0,,0.0,2.3
399,UTC,2017-01-17 15:00:00,-4.5,16.0,,0.0,2.2
400,UTC,2017-01-17 16:00:00,-3.0,16.0,,0.0,2.9
401,UTC,2017-01-17 17:00:00,-2.8,15.0,,0.0,2.9
402,UTC,2017-01-17 18:00:00,-2.5,15.0,,0.0,3.0
403,UTC,2017-01-17 19:00:00,-2.2,15.0,,0.0,3.4
404,UTC,2017-01-17 20:00:00,-1.8,15.0,,0.0,4.0
405,UTC,2017-01-17 21:00:00,-1.3,16.0,,0.0,3.7
406,UTC,2017-01-17 22:00:00,-1.1,16.0,,0.0,3.3
407,UTC,2017-01-17 23:00:00,-0.9,16.0,,0.0,3.2
408,UTC,2017-01-18 00:00:00,-0.9,17.0,,0.0,3.0
409,UTC,2017-01-18 01:00:00,-0.8,16.0,,0.0,3.1
410,UTC,2017-01-18 02:00:00,-0.5,16.0,,0.0,3.3
411,UTC,2017-01-18 03:00:00,-0.3,16.0,,0.0,3.0
412,UTC,2017-01-18 04:00:00,-0.2,16.0,,0.0,3.1
413,UTC,2017-01-18 05:00:00,-0.2,16.0,,0.0,2.5
414,UTC,2017-01-18 06:00:00,-0.1,17.0,,0.5,2.0
415,UTC,2017-01-18 07:00:00,-0.1,17.0,,0.0,2.4
416,UTC,2017-01-18 08:00:00,-0.1,17.0,,0.0,3.0
417,UTC,2017-01-18 09:00:00,0.0,17.0,,0.0,2.8
418,UTC,2017-01-18 10:00:00,0.2,17.0,,0.0,2.8
419,UTC,2017-01-18 11:00:00,0.3,17.0,,0.0,2.7
420,UTC,2017-01-18 12:00:00,0.4,16.0,,0.0,3.3
421,UTC,2017-01-18 13:00:00,0.4,16.0,,0.0,2.4
422,UTC,2017-01-18 14:00:00,0.6,17.0,,0.0,3.2
423,UTC,2017-01-18 15:00:00,0.6,17.0,,0.0,3.7
424,UTC,2017-01-18 16:00:00,0.5,17.0,,0.0,4.2
425,UTC,2017-01-18 17:00:00,0.7,16.0,,0.0,4.6
426,UTC,2017-01-18 18:00:00,0.6,16.0,,0.0,4.3
427,UTC,2017-01-18 19:00:00,0.8,16.0,,0.0,4.4
428,UTC,2017-01-18 20:00:00,0.7,16.0,,0.0,5.4
429,UTC,2017-01-18 21:00:00,0.7,16.0,,0.0,3.9
430,UTC,2017-01-18 22:00:00,0.7,16.0,,0.0,4.0
431,UTC,2017-01-18 23:00:00,0.7,16.0,,0.0,3.8
432,UTC,2017-01-19 00:00:00,0.5,16.0,,0.0,3.5
433,UTC,2017-01-19 01:00:00,0.5,15.0,,0.0,3.5
434,UTC,2017-01-19 02:00:00,0.5,16.0,,0.0,3.4
435,UTC,2017-01-19 03:00:00,0.4,16.0,,0.0,2.6
436,UTC,2017-01-19 04:00:00,0.4,16.0,,0.0,2.9
437,UTC,2017-01-19 05:00:00,0.5,15.0,,0.0,2.7
438,UTC,2017-01-19 06:00:00,0.5,15.0,,0.0,2.6
439,UTC,2017-01-19 07:00:00,0.5,15.0,,0.0,2.4
440,UTC,2017-01-19 08:00:00,0.6,15.0,,0.0,2.3
441,UTC,2017-01-19 09:00:00,0.6,15.0,,0.0,2.8
442,UTC,2017-01-19 10:00:00,0.5,15.0,,0.0,2.5
443,UTC,2017-01-19 11:00:00,0.7,15.0,,0.0,2.5
444,UTC,2017-01-19 12:00:00,0.8,15.0,,0.0,2.5
445,UTC,2017-01-19 13:00:00,0.8,15.0,,0.0,3.8
446,UTC,2017-01-19 14:00:00,0.6,15.0,,0.0,4.0
447,UTC,2017-01-19 15:00:00,0.9,15.0,,0.0,4.9
448,UTC,2017-01-19 16:00:00,0.4,15.0,,0.0,4.3
449,UTC,2017-01-19 17:00:00,-0.2,15.0,,0.0,3.2
450,UTC,2017-01-19 18:00:00,-0.2,15.0,,0.0,3.9
451,UTC,2017-01-19 19:00:00,0.2,15.0,,0.0,4.0
452,UTC,2017-01-19 20:00:00,0.4,15.0,,0.0,4.4
453,UTC,2017-01-19 21:00:00,1.1,15.0,,0.0,5.0
454,UTC,2017-01-19 22:00:00,0.3,14.0,,0.0,4.4
455,UTC,2017-01-19 23:00:00,-0.9,15.0,,0.0,3.4
456,UTC,2017-01-20 00:00:00,-1.4,14.0,,0.0,4.0
457,UTC,2017-01-20 01:00:00,-2.7,14.0,,0.0,2.2
458,UTC,2017-01-20 02:00:00,-3.4,14.0,,0.0,2.2
459,UTC,2017-01-20 03:00:00,-4.0,14.0,,0.0,1.7
460,UTC,2017-01-20 04:00:00,-4.5,14.0,,0.0,1.5
461,UTC,2017-01-20 05:00:00,-4.8,14.0,,0.0,1.9
462,UTC,2017-01-20 06:00:00,-4.9,14.0,,0.0,1.6
463,UTC,2017-01-20 07:00:00,-5.0,14.0,,0.0,1.9
464,UTC,2017-01-20 08:00:00,-4.2,14.0,,0.0,1.7
465,UTC,2017-01-20 09:00:00,-3.5,14.0,,0.0,2.1
466,UTC,2017-01-20 10:00:00,-2.2,15.0,,0.0,2.6
467,UTC,2017-01-20 11:00:00,-0.9,14.0,,0.0,2.2
468,UTC,2017-01-20 12:00:00,-0.7,15.0,,0.0,2.7
469,UTC,2017-01-20 13:00:00,-0.6,14.0,,0.5,1.8
470,UTC,2017-01-20 14:00:00,-0.6,14.0,,0.0,1.5
471,UTC,2017-01-20 15:00:00,-0.6,14.0,,0.0,1.3
472,UTC,2017-01-20 16:00:00,-0.5,14.0,,0.0,1.9
473,UTC,2017-01-20 17:00:00,-0.4,14.0,,0.0,2.5
474,UTC,2017-01-20 18:00:00,-0.3,14.0,,0.0,2.4
475,UTC,2017-01-20 19:00:00,-0.3,14.0,,0.0,2.4
476,UTC,2017-01-20 20:00:00,-0.8,14.0,,0.0,2.4
477,UTC,2017-01-20 21:00:00,-1.8,14.0,,0.0,3.1
478,UTC,2017-01-20 22:00:00,-2.7,14.0,,0.0,2.5
479,UTC,2017-01-20 23:00:00,-3.0,14.0,,0.0,3.0
480,UTC,2017-01-21 00:00:00,-2.8,14.0,,0.0,3.5
481,UTC,2017-01-21 01:00:00,-2.9,14.0,,0.0,3.1
482,UTC,2017-01-21 02:00:00,-2.5,14.0,,0.0,2.8
483,UTC,2017-01-21 03:00:00,-3.5,14.0,,0.0,2.7
484,UTC,2017-01-21 04:00:00,-3.9,14.0,,0.0,3.1
485,UTC,2017-01-21 05:00:00,-3.8,14.0,,0.0,3.3
486,UTC,2017-01-21 06:00:00,-4.0,14.0,,0.0,3.1
487,UTC,2017-01-21 07:00:00,-3.6,14.0,,0.0,3.9
488,UTC,2017-01-21 08:00:00,-3.4,14.0,,0.0,4.0
489,UTC,2017-01-21 09:00:00,-2.9,14.0,,0.0,3.6
490,UTC,2017-01-21 10:00:00,-2.2,14.0,,0.0,3.0
491,UTC,2017-01-21 11:00:00,-1.5,14.0,,0.0,2.8
492,UTC,2017-01-21 12:00:00,-1.5,14.0,,0.0,2.7
493,UTC,2017-01-21 13:00:00,-1.8,14.0,,0.0,2.3
494,UTC,2017-01-21 14:00:00,-2.6,14.0,,0.0,2.1
495,UTC,2017-01-21 15:00:00,-3.7,14.0,,0.0,1.9
496,UTC,2017-01-21 16:00:00,-4.3,14.0,,0.0,1.9
497,UTC,2017-01-21 17:00:00,-4.7,14.0,,0.0,1.9
498,UTC,2017-01-21 18:00:00,-4.7,14.0,,0.0,1.6
499,UTC,2017-01-21 19:00:00,-5.3,14.0,,0.0,1.5
500,UTC,2017-01-21 20:00:00,-5.6,14.0,,0.0,1.7
501,UTC,2017-01-21 21:00:00,-4.5,14.0,,0.0,1.9
502,UTC,2017-01-21 22:00:00,-2.4,14.0,,0.0,2.4
503,UTC,2017-01-21 23:00:00,-1.4,15.0,,0.0,3.4
504,UTC,2017-01-22 00:00:00,-1.7,15.0,,0.0,2.9
505,UTC,2017-01-22 01:00:00,-2.4,15.0,,0.0,2.2
506,UTC,2017-01-22 02:00:00,-2.5,15.0,,0.0,2.3
507,UTC,2017-01-22 03:00:00,-2.3,15.0,,0.0,2.5
508,UTC,2017-01-22 04:00:00,-1.9,15.0,,0.0,2.4
509,UTC,2017-01-22 05:00:00,-1.7,15.0,,0.0,2.5
510,UTC,2017-01-22 06:00:00,-1.8,15.0,,0.0,2.3
511,UTC,2017-01-22 07:00:00,-1.6,15.0,,0.0,2.8
512,UTC,2017-01-22 08:00:00,-1.6,15.0,,0.0,2.5
513,UTC,2017-01-22 09:00:00,-0.6,15.0,,0.0,2.7
514,UTC,2017-01-22 10:00:00,-0.1,15.0,,0.0,2.4
515,UTC,2017-01-22 11:00:00,0.5,15.0,,0.0,1.8
516,UTC,2017-01-22 12:00:00,0.7,15.0,,0.0,2.1
517,UTC,2017-01-22 13:00:00,0.5,14.0,,0.0,1.7
518,UTC,2017-01-22 14:00:00,-0.4,14.0,,0.0,1.9
519,UTC,2017-01-22 15:00:00,-0.7,14.0,,0.0,2.1
520,UTC,2017-01-22 16:00:00,-0.9,15.0,,0.0,1.8
521,UTC,2017-01-22 17:00:00,-1.5,15.0,,0.0,1.5
522,UTC,2017-01-22 18:00:00,-1.9,15.0,,0.0,1.6
523,UTC,2017-01-22 19:00:00,-2.1,15.0,,0.0,2.1
524,UTC,2017-01-22 20:00:00,-1.9,15.0,,0.0,1.8
525,UTC,2017-01-22 21:00:00,-2.0,15.0,,0.0,1.9
526,UTC,2017-01-22 22:00:00,-1.3,15.0,,0.0,2.2
527,UTC,2017-01-22 23:00:00,-1.1,15.0,,0.0,2.8
528,UTC,2017-01-23 00:00:00,-0.9,15.0,,0.0,2.9
529,UTC,2017-01-23 01:00:00,-0.8,15.0,,0.0,3.1
530,UTC,2017-01-23 02:00:00,-0.8,15.0,,0.0,2.6
531,UTC,2017-01-23 03:00:00,-0.9,15.0,,0.0,2.8
532,UTC,2017-01-23 04:00:00,-1.0,15.0,,0.0,4.1
533,UTC,2017-01-23 05:00:00,-1.0,15.0,,0.0,3.4
534,UTC,2017-01-23 06:00:00,-0.9,15.0,,0.7,2.7
535,UTC,2017-01-23 07:00:00,-1.2,15.0,,0.0,3.2
536,UTC,2017-01-23 08:00:00,-1.2,15.0,,0.0,2.6
537,UTC,2017-01-23 09:00:00,-1.0,15.0,,0.0,3.6
538,UTC,2017-01-23 10:00:00,-0.6,14.0,,0.0,3.2
539,UTC,2017-01-23 11:00:00,-0.1,14.0,,0.0,3.2
540,UTC,2017-01-23 12:00:00,-0.2,14.0,,0.0,2.9
541,UTC,2017-01-23 13:00:00,-0.2,14.0,,0.0,3.5
542,UTC,2017-01-23 14:00:00,-0.2,15.0,,0.0,3.1
543,UTC,2017-01-23 15:00:00,-0.2,15.0,,0.0,3.9
544,UTC,2017-01-23 16:00:00,-0.2,15.0,,0.0,3.6
545,UTC,2017-01-23 17:00:00,-0.1,15.0,,0.0,2.9
546,UTC,2017-01-23 18:00:00,-0.1,15.0,,0.0,2.6
547,UTC,2017-01-23 19:00:00,-1.1,14.0,,0.0,3.3
548,UTC,2017-01-23 20:00:00,-1.6,14.0,,0.0,3.4
549,UTC,2017-01-23 21:00:00,-2.1,14.0,,0.0,3.0
550,UTC,2017-01-23 22:00:00,-2.0,14.0,,0.0,3.0
551,UTC,2017-01-23 23:00:00,-1.6,14.0,,0.0,2.6
552,UTC,2017-01-24 00:00:00,-0.6,14.0,,0.0,2.6
553,UTC,2017-01-24 01:00:00,-1.0,14.0,,0.0,2.7
554,UTC,2017-01-24 02:00:00,-0.8,14.0,,0.0,3.0
555,UTC,2017-01-24 03:00:00,-0.7,14.0,,0.0,2.6
556,UTC,2017-01-24 04:00:00,-1.3,14.0,,0.0,2.7
557,UTC,2017-01-24 05:00:00,-1.0,14.0,,0.0,2.3
558,UTC,2017-01-24 06:00:00,-0.9,14.0,,0.0,2.7
559,UTC,2017-01-24 07:00:00,-1.3,14.0,,0.0,2.8
560,UTC,2017-01-24 08:00:00,-1.6,14.0,,0.0,3.7
561,UTC,2017-01-24 09:00:00,-1.6,14.0,,0.0,4.1
562,UTC,2017-01-24 10:00:00,-2.2,14.0,,0.0,4.5
563,UTC,2017-01-24 11:00:00,-2.8,14.0,,0.0,3.0
564,UTC,2017-01-24 12:00:00,-2.7,14.0,,0.0,2.7
565,UTC,2017-01-24 13:00:00,-3.0,14.0,,0.0,2.4
566,UTC,2017-01-24 14:00:00,-4.1,14.0,,0.0,2.8
567,UTC,2017-01-24 15:00:00,-5.4,14.0,,0.0,3.1
568,UTC,2017-01-24 16:00:00,-5.9,14.0,,0.0,2.8
569,UTC,2017-01-24 17:00:00,-6.7,14.0,,,3.0
570,UTC,2017-01-24 18:00:00,-6.9,14.0,,0.0,3.7
571,UTC,2017-01-24 19:00:00,-7.6,14.0,,0.0,2.8
572,UTC,2017-01-24 20:00:00,-8.3,14.0,,0.0,2.5
573,UTC,2017-01-24 21:00:00,-9.5,14.0,,0.0,1.6
574,UTC,2017-01-24 22:00:00,-10.0,14.0,,0.0,1.6
575,UTC,2017-01-24 23:00:00,-9.7,14.0,,0.0,2.3
576,UTC,2017-01-25 00:00:00,-9.2,14.0,,0.0,1.9
577,UTC,2017-01-25 01:00:00,-8.8,14.0,,0.0,1.5
578,UTC,2017-01-25 02:00:00,-8.1,14.0,,0.0,2.0
579,UTC,2017-01-25 03:00:00,-8.0,14.0,,0.0,1.2
580,UTC,2017-01-25 04:00:00,-7.7,14.0,,0.0,2.1
581,UTC,2017-01-25 05:00:00,-7.2,14.0,,0.0,1.8
582,UTC,2017-01-25 06:00:00,-6.8,14.0,,0.0,2.2
583,UTC,2017-01-25 07:00:00,-6.4,14.0,,0.0,2.5
584,UTC,2017-01-25 08:00:00,-5.5,14.0,,0.0,2.3
585,UTC,2017-01-25 09:00:00,-4.9,14.0,,0.0,3.9
586,UTC,2017-01-25 10:00:00,-4.1,14.0,,0.0,2.7
587,UTC,2017-01-25 11:00:00,-4.0,14.0,,0.0,2.8
588,UTC,2017-01-25 12:00:00,-4.0,14.0,,0.0,3.1
589,UTC,2017-01-25 13:00:00,-4.1,14.0,,0.0,2.9
590,UTC,2017-01-25 14:00:00,-4.5,14.0,,0.0,3.0
591,UTC,2017-01-25 15:00:00,-4.7,14.0,,0.0,3.0
592,UTC,2017-01-25 16:00:00,-4.2,14.0,,0.0,4.2
593,UTC,2017-01-25 17:00:00,-3.7,14.0,,0.0,4.4
594,UTC,2017-01-25 18:00:00,-3.2,14.0,,0.0,4.8
595,UTC,2017-01-25 19:00:00,-2.9,14.0,,0.0,5.1
596,UTC,2017-01-25 20:00:00,-2.5,14.0,,0.0,5.6
597,UTC,2017-01-25 21:00:00,-2.0,14.0,,0.0,5.5
598,UTC,2017-01-25 22:00:00,-1.5,15.0,,0.2,5.4
599,UTC,2017-01-25 23:00:00,-0.9,14.0,,0.0,5.2
600,UTC,2017-01-26 00:00:00,-0.4,15.0,,0.0,7.0
601,UTC,2017-01-26 01:00:00,-0.2,15.0,,0.0,6.5
602,UTC,2017-01-26 02:00:00,0.1,15.0,,0.0,5.2
603,UTC,2017-01-26 03:00:00,0.5,15.0,,0.0,4.7
604,UTC,2017-01-26 04:00:00,0.7,15.0,,0.0,3.3
605,UTC,2017-01-26 05:00:00,1.1,15.0,,0.5,3.7
606,UTC,2017-01-26 06:00:00,1.1,14.0,,0.0,3.5
607,UTC,2017-01-26 07:00:00,1.3,15.0,,0.0,4.0
608,UTC,2017-01-26 08:00:00,1.3,15.0,,0.0,3.6
609,UTC,2017-01-26 09:00:00,1.5,15.0,,0.0,3.1
610,UTC,2017-01-26 10:00:00,1.7,14.0,,0.0,3.8
611,UTC,2017-01-26 11:00:00,1.7,15.0,,0.0,3.1
612,UTC,2017-01-26 12:00:00,1.9,15.0,,0.0,3.5
613,UTC,2017-01-26 13:00:00,1.6,14.0,,0.0,3.0
614,UTC,2017-01-26 14:00:00,1.4,14.0,,0.0,2.8
615,UTC,2017-01-26 15:00:00,1.3,14.0,,0.0,3.0
616,UTC,2017-01-26 16:00:00,1.3,14.0,,0.0,3.1
617,UTC,2017-01-26 17:00:00,1.3,14.0,,0.0,2.8
618,UTC,2017-01-26 18:00:00,1.3,14.0,,0.0,2.9
619,UTC,2017-01-26 19:00:00,1.0,14.0,,0.0,2.2
620,UTC,2017-01-26 20:00:00,0.7,14.0,,0.0,2.8
621,UTC,2017-01-26 21:00:00,0.4,14.0,,0.0,2.4
622,UTC,2017-01-26 22:00:00,0.9,14.0,,0.0,2.8
623,UTC,2017-01-26 23:00:00,0.9,14.0,,0.0,3.2
624,UTC,2017-01-27 00:00:00,1.0,14.0,,0.0,3.6
625,UTC,2017-01-27 01:00:00,0.9,14.0,,0.0,3.5
626,UTC,2017-01-27 02:00:00,0.7,14.0,,0.0,2.7
627,UTC,2017-01-27 03:00:00,0.4,14.0,,0.0,2.8
628,UTC,2017-01-27 04:00:00,0.1,14.0,,0.0,2.4
629,UTC,2017-01-27 05:00:00,0.2,14.0,,0.0,2.7
630,UTC,2017-01-27 06:00:00,0.3,14.0,,0.0,2.8
631,UTC,2017-01-27 07:00:00,0.4,13.0,,0.0,3.4
632,UTC,2017-01-27 08:00:00,0.4,13.0,,0.0,2.6
633,UTC,2017-01-27 09:00:00,0.9,13.0,,0.0,2.0
634,UTC,2017-01-27 10:00:00,1.7,13.0,,0.0,2.4
635,UTC,2017-01-27 11:00:00,2.3,13.0,,0.0,1.6
636,UTC,2017-01-27 12:00:00,2.7,13.0,,0.0,1.3
637,UTC,2017-01-27 13:00:00,2.9,13.0,,0.0,1.6
638,UTC,2017-01-27 14:00:00,1.9,13.0,,0.0,1.7
639,UTC,2017-01-27 15:00:00,0.7,13.0,,0.0,1.8
640,UTC,2017-01-27 16:00:00,0.2,13.0,,0.0,1.8
641,UTC,2017-01-27 17:00:00,0.1,13.0,,0.0,2.7
642,UTC,2017-01-27 18:00:00,-0.5,13.0,,0.0,2.4
643,UTC,2017-01-27 19:00:00,-1.0,13.0,,0.0,1.4
644,UTC,2017-01-27 20:00:00,-2.0,13.0,,0.0,1.6
645,UTC,2017-01-27 21:00:00,-1.6,13.0,,0.0,2.4
646,UTC,2017-01-27 22:00:00,-1.8,13.0,,0.0,2.2
647,UTC,2017-01-27 23:00:00,-2.4,13.0,,0.0,1.4
648,UTC,2017-01-28 00:00:00,-3.0,13.0,,0.0,1.6
649,UTC,2017-01-28 01:00:00,-2.7,13.0,,0.0,1.8
650,UTC,2017-01-28 02:00:00,-2.2,13.0,,0.0,2.6
651,UTC,2017-01-28 03:00:00,-1.4,13.0,,0.0,2.3
652,UTC,2017-01-28 04:00:00,-0.8,13.0,,0.0,2.9
653,UTC,2017-01-28 05:00:00,-0.4,13.0,,0.0,2.1
654,UTC,2017-01-28 06:00:00,-0.1,13.0,,0.0,2.7
655,UTC,2017-01-28 07:00:00,0.0,13.0,,0.0,2.9
656,UTC,2017-01-28 08:00:00,0.6,13.0,,0.0,3.4
657,UTC,2017-01-28 09:00:00,0.7,13.0,,0.0,3.9
658,UTC,2017-01-28 10:00:00,0.9,13.0,,0.0,3.4
659,UTC,2017-01-28 11:00:00,0.9,13.0,,0.0,2.7
660,UTC,2017-01-28 12:00:00,1.1,13.0,,0.0,3.1
661,UTC,2017-01-28 13:00:00,1.1,13.0,,0.0,3.4
662,UTC,2017-01-28 14:00:00,0.9,14.0,,0.0,2.9
663,UTC,2017-01-28 15:00:00,0.9,13.0,,0.0,3.8
664,UTC,2017-01-28 16:00:00,0.7,13.0,,0.0,3.3
665,UTC,2017-01-28 17:00:00,0.8,13.0,,0.0,2.8
666,UTC,2017-01-28 18:00:00,0.8,12.0,,0.0,2.4
667,UTC,2017-01-28 19:00:00,0.9,12.0,,0.0,2.5
668,UTC,2017-01-28 20:00:00,0.8,12.0,,0.0,3.2
669,UTC,2017-01-28 21:00:00,0.7,13.0,,0.0,2.8
670,UTC,2017-01-28 22:00:00,0.6,13.0,,0.0,3.0
671,UTC,2017-01-28 23:00:00,0.5,13.0,,0.0,3.1
672,UTC,2017-01-29 00:00:00,0.4,12.0,,0.0,3.5
673,UTC,2017-01-29 01:00:00,0.3,13.0,,0.0,2.8
674,UTC,2017-01-29 02:00:00,0.3,13.0,,0.0,3.0
675,UTC,2017-01-29 03:00:00,0.3,12.0,,0.0,2.8
676,UTC,2017-01-29 04:00:00,0.3,12.0,,0.0,2.2
677,UTC,2017-01-29 05:00:00,0.5,12.0,,0.0,2.9
678,UTC,2017-01-29 06:00:00,0.6,12.0,,0.0,3.1
679,UTC,2017-01-29 07:00:00,0.6,12.0,,0.0,3.0
680,UTC,2017-01-29 08:00:00,0.6,12.0,,0.0,3.7
681,UTC,2017-01-29 09:00:00,0.2,12.0,,0.0,3.8
682,UTC,2017-01-29 10:00:00,-0.1,12.0,,0.0,4.5
683,UTC,2017-01-29 11:00:00,-0.1,12.0,,0.0,4.7
684,UTC,2017-01-29 12:00:00,0.0,12.0,,0.0,3.7
685,UTC,2017-01-29 13:00:00,-0.1,12.0,,0.0,4.5
686,UTC,2017-01-29 14:00:00,-0.1,12.0,,0.5,3.9
687,UTC,2017-01-29 15:00:00,-0.3,12.0,,0.0,4.4
688,UTC,2017-01-29 16:00:00,-0.6,12.0,,0.0,5.5
689,UTC,2017-01-29 17:00:00,-0.7,12.0,,0.0,5.0
690,UTC,2017-01-29 18:00:00,-0.8,12.0,,0.0,4.7
691,UTC,2017-01-29 19:00:00,-0.7,12.0,,0.0,4.5
692,UTC,2017-01-29 20:00:00,-0.5,12.0,,0.0,5.5
693,UTC,2017-01-29 21:00:00,-0.4,12.0,,0.0,5.3
694,UTC,2017-01-29 22:00:00,-0.3,12.0,,0.0,5.6
695,UTC,2017-01-29 23:00:00,-0.3,12.0,,0.0,4.1
696,UTC,2017-01-30 00:00:00,-0.2,14.0,,0.0,5.5
697,UTC,2017-01-30 01:00:00,-0.1,12.0,,0.0,4.4
698,UTC,2017-01-30 02:00:00,-0.1,11.0,,0.7,3.8
699,UTC,2017-01-30 03:00:00,-0.2,11.0,,0.4,4.7
700,UTC,2017-01-30 04:00:00,-0.2,14.0,,0.5,4.4
701,UTC,2017-01-30 05:00:00,-0.1,14.0,,0.0,4.3
702,UTC,2017-01-30 06:00:00,-0.1,14.0,,0.0,4.7
703,UTC,2017-01-30 07:00:00,-0.2,14.0,,1.1,3.9
704,UTC,2017-01-30 08:00:00,-0.2,14.0,,1.6,4.1
705,UTC,2017-01-30 09:00:00,0.0,16.0,,0.0,2.9
706,UTC,2017-01-30 10:00:00,0.1,15.0,,1.1,3.2
707,UTC,2017-01-30 11:00:00,0.1,14.0,,0.0,3.2
708,UTC,2017-01-30 12:00:00,0.1,16.0,,0.0,3.5
709,UTC,2017-01-30 13:00:00,0.1,16.0,,0.0,3.4
710,UTC,2017-01-30 14:00:00,0.2,16.0,,0.0,3.7
711,UTC,2017-01-30 15:00:00,0.4,15.0,,0.0,3.9
712,UTC,2017-01-30 16:00:00,0.5,16.0,,0.0,3.4
713,UTC,2017-01-30 17:00:00,0.5,16.0,,0.0,3.1
714,UTC,2017-01-30 18:00:00,0.6,16.0,,0.0,3.4
715,UTC,2017-01-30 19:00:00,0.7,16.0,,0.0,3.3
716,UTC,2017-01-30 20:00:00,0.7,16.0,,0.0,3.1
717,UTC,2017-01-30 21:00:00,0.7,16.0,,0.0,3.1
718,UTC,2017-01-30 22:00:00,0.7,16.0,,0.0,3.3
719,UTC,2017-01-30 23:00:00,0.4,16.0,,0.0,3.1
720,UTC,2017-01-31 00:00:00,0.2,15.0,,0.0,2.5
721,UTC,2017-01-31 01:00:00,0.1,15.0,,0.0,2.7
722,UTC,2017-01-31 02:00:00,-0.2,15.0,,0.0,3.4
723,UTC,2017-01-31 03:00:00,-0.4,15.0,,0.0,2.8
724,UTC,2017-01-31 04:00:00,-0.7,15.0,,0.0,2.8
725,UTC,2017-01-31 05:00:00,-0.6,15.0,,0.0,2.3
726,UTC,2017-01-31 06:00:00,-1.0,15.0,,0.0,3.0
727,UTC,2017-01-31 07:00:00,-0.8,15.0,,0.0,2.4
728,UTC,2017-01-31 08:00:00,-0.8,15.0,,0.0,2.3
729,UTC,2017-01-31 09:00:00,-0.5,15.0,,0.0,2.8
730,UTC,2017-01-31 10:00:00,-0.3,15.0,,0.0,2.4
731,UTC,2017-01-31 11:00:00,0.0,15.0,,0.0,2.7
732,UTC,2017-01-31 12:00:00,-0.1,15.0,,0.0,2.6
733,UTC,2017-01-31 13:00:00,-0.2,15.0,,0.0,2.4
734,UTC,2017-01-31 14:00:00,-0.5,15.0,,0.0,1.9
735,UTC,2017-01-31 15:00:00,-0.9,15.0,,0.0,2.1
736,UTC,2017-01-31 16:00:00,-1.0,15.0,,0.0,2.9
737,UTC,2017-01-31 17:00:00,-1.1,15.0,,0.0,2.2
738,UTC,2017-01-31 18:00:00,-1.2,15.0,,0.0,2.4
739,UTC,2017-01-31 19:00:00,-1.2,15.0,,0.0,2.3
740,UTC,2017-01-31 20:00:00,-1.5,15.0,,0.0,2.1
741,UTC,2017-01-31 21:00:00,-1.4,15.0,,0.0,2.4
742,UTC,2017-01-31 22:00:00,-1.8,15.0,,0.0,2.5
743,UTC,2017-01-31 23:00:00,-1.9,15.0,,0.0,2.1
744,UTC,2017-02-01 00:00:00,-2.0,15.0,,0.0,2.1
745,UTC,2017-02-01 01:00:00,-1.7,15.0,,0.0,1.4
746,UTC,2017-02-01 02:00:00,-1.7,15.0,,0.0,1.0
747,UTC,2017-02-01 03:00:00,-1.6,15.0,,0.0,1.0
748,UTC,2017-02-01 04:00:00,-1.7,15.0,,0.0,0.7
749,UTC,2017-02-01 05:00:00,-1.6,15.0,,0.0,1.3
750,UTC,2017-02-01 06:00:00,-1.6,15.0,,0.0,2.1
751,UTC,2017-02-01 07:00:00,-1.8,14.0,,0.0,1.8
752,UTC,2017-02-01 08:00:00,-1.5,14.0,,0.0,1.5
753,UTC,2017-02-01 09:00:00,-1.2,14.0,,0.0,1.7
754,UTC,2017-02-01 10:00:00,-0.8,14.0,,0.0,1.6
755,UTC,2017-02-01 11:00:00,-0.7,14.0,,0.0,2.0
756,UTC,2017-02-01 12:00:00,-0.8,14.0,,0.0,2.5
757,UTC,2017-02-01 13:00:00,-0.8,14.0,,0.0,1.7
758,UTC,2017-02-01 14:00:00,-1.1,14.0,,0.0,0.7
759,UTC,2017-02-01 15:00:00,-1.4,15.0,,0.0,0.0
